Player Hand,2,3,4,5,6,7,8,9,10,A
5,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1
9,1,3,3,3,3,1,1,1,1,1
10,3,3,3,3,3,3,3,3,1,1
11,3,3,3,3,3,3,3,3,1,1
12,1,1,2,2,2,1,1,1,1,1
13,2,2,2,2,2,1,1,1,1,1
14,2,2,2,2,2,1,1,1,1,1
15,2,2,2,2,2,1,1,1,1,1
16,2,2,2,2,2,1,1,1,1,1
17,2,2,2,2,2,2,2,2,2,2
18,2,2,2,2,2,2,2,2,2,2
19,2,2,2,2,2,2,2,2,2,2
20,2,2,2,2,2,2,2,2,2,2
21,2,2,2,2,2,2,2,2,2,2
